0	0.597354597	0.256943725	0.091848036	0.135672668	0.052541014	0.323574957	0.202668049	0.253270771	0.150073822	0.613077352	0.358146764	0.510853163	0.293850263	0.333849357	0.065177396	0.466111129	0.335301857	0.546807667	0.352380871	-0.195583559	-0.236967273	0.045898733	-0.015072155	-0.074174932	-0.069743589	-0.083861648	-0.106591146	0.229399784	0.074741878	-0.13884731	-0.078501982	0.104438392	-0.025686546	-0.152824646	-0.223611617	-0.102803539	-0.178222422	-0.106547205	-0.189809001	0.026674672	-0.095153217	0.161127465	0.091538447	0.096369397	0.0213388	0.143145301	0.080153717	0.327203785	0.248690242	0.355944236	0.204724028	0.310908762	0.18660422	-0.018776405	-0.064051878	0.546255773	0.413211925	0.444406364	0.232295555	0.536802339	0.177938531	0.358653205	0.155879917	0.215668662	0.043856052	-0.028643501	-0.156711721	0.385347586	0.188782806	-0.15589894	-0.166364734	0.114746067	0.031450088	0.171861894	0.07502611	-0.156211345	-0.271244425	0.12665548	0.156043788	0.276357689	0.232342543	0.102023664	-0.001354268	0.342802052	0.115778797	-0.071034963	-0.063727353	0.254821095	0.214137415
0.597354597	0	-0.068913546	0.013500815	-0.040108401	-0.049169871	-0.007392405	0.153477002	0.006524504	0.016263179	0.171107171	0.3337926	0.150799358	0.268794015	0.061599299	-0.007850282	0.547352314	0.621833425	0.299345846	0.523218142	-0.107509188	-0.118644308	-0.120264031	-0.074222629	-0.08702737	-0.065550912	-0.094225734	-0.043726739	0.298704562	0.300771413	-0.121854902	-0.048441058	0.179968385	0.206393346	-0.244500064	-0.216044133	-0.096093036	-0.010920607	-0.084216581	-0.055919622	0.003248713	0.06579797	0.22830324	0.206011619	0.167159559	0.227912387	0.255894674	0.187604953	0.331349296	0.307990048	0.208188331	0.144312925	0.295287637	0.219317645	0.06310943	0.078897401	0.660049684	0.681499106	0.23844586	0.267241328	0.218082292	0.161836841	0.394730551	0.384382789	-0.103644816	-0.063502369	-0.084088282	-0.04319521	0.472791855	0.299439184	-0.200114029	-0.147471753	0.104521483	0.225657523	0.067081795	0.176006757	-0.192282065	-0.152566829	0.295187701	0.373187497	0.429682801	0.453121459	0.04260587	0.158977739	0.13575225	0.1174442	-0.104269949	-0.081544947	2.51E-05	0.08990846
0.256943725	-0.068913546	0	0.643887132	0.420074289	0.190128705	0.605925323	0.230736206	0.355941868	0.191161101	0.185272713	-0.069502055	0.182645263	-0.020258687	0.335937668	0.109502037	-0.124396709	-0.164963217	0.418546386	0.141499578	-0.105527641	-0.150317416	0.703068816	0.59173358	0.416778587	0.337592361	0.093696276	0.04957531	-0.255488536	-0.376403477	0.310991914	0.354859307	0.122978727	-0.005067774	0.361758275	0.133687662	-0.26014398	-0.349490309	-0.228146274	-0.315747767	-0.144758217	-0.263487932	0.181032803	0.059152192	0.211656577	-0.003966736	0.035410503	-0.039394191	0.148610474	0.069310359	0.381282802	0.161152314	0.149488571	0.058174269	-0.270404707	-0.270635622	-0.037885843	-0.051746126	0.145177593	-0.056435053	0.143458557	-0.147534013	-0.202634524	-0.331701395	0.552539985	0.21218395	0.437435266	0.142726707	0.085405788	0.128675939	0.040591519	0.048489946	-0.031877115	-0.217522777	0.022563084	-0.074576069	-0.120287543	-0.255183543	-0.200767348	-0.114873237	-0.231676596	-0.147617572	-0.026421934	-0.234365344	0.333125237	0.299501253	-0.058223463	-0.054053005	0.270374393	0.332403756
0.091848036	0.013500815	0.643887132	0	0.333383964	0.386628022	0.468391345	0.649639061	0.269336467	0.39680719	0.029980662	0.181159757	0.052630231	0.185817366	0.169038738	0.248311108	-0.097600998	-0.122743726	0.202314795	0.332882797	-0.200541583	-0.102065617	0.517339843	0.742791846	0.274381303	0.411590106	0.009081294	0.106730838	-0.20635037	-0.180100441	0.269883092	0.523158254	0.094868944	0.265526729	0.248183751	0.242488057	-0.411220269	-0.332279564	-0.380691844	-0.335493689	-0.255215397	-0.181640381	0.062243423	0.002036955	0.223710888	0.174425455	-0.086332377	-0.130104781	0.143827593	0.086008607	0.31540405	0.255467669	0.12712727	0.004887203	-0.342957189	-0.337639977	-0.097254975	-0.116973742	0.061390434	0.089139073	0.081444939	0.17907155	-0.049343117	-0.105938327	0.408821342	0.518571707	0.398523065	0.357563703	0.026220443	0.123104465	-0.122568828	0.101900625	-0.072194314	-0.095252401	-0.044031409	0.021476182	-0.207455579	-0.1754493	-0.180077293	-0.107313995	-0.111107479	-0.087394603	-0.077234657	-0.093504021	0.271004891	0.508933104	-0.137858033	-0.051876552	0.095780877	0.381910138
0.135672668	-0.040108401	0.420074289	0.333383964	0	0.67425481	0.380100083	0.262615894	0.647340049	0.415684387	0.158625692	0.037175508	0.14754413	0.068854321	0.3828793	0.264598411	-0.033546691	-0.041156289	0.197760131	0.104346274	0.170234843	0.217341892	0.297715487	0.295453201	0.386997308	0.482376009	0.490322758	0.541225639	-0.062090257	-0.085914161	0.210805987	0.277808387	-0.009312084	-0.022853795	0.108266831	0.001084353	-0.177980248	-0.169139621	-0.173937499	-0.191926812	-0.076703063	-0.062349741	0.009916181	-0.00826929	0.11452765	0.08086251	-0.01112596	-0.030247126	0.158710538	0.125599028	0.224549185	0.151308065	0.163914464	0.128281485	-0.092364131	-0.029433155	-0.033207686	-0.003794382	0.201352942	0.087338441	0.1606385	0.06526477	-0.026063151	-0.058529507	0.380204582	0.242973679	0.174768995	0.068624159	0.053634056	0.116378874	0.090558985	0.147802417	0.058515609	-0.037809198	0.009427856	0.00616817	-0.207188873	-0.247467756	-0.122043691	-0.088439242	-0.06716493	-0.006026339	0.060711925	0.014464524	0.247672743	0.225707102	0.054798329	0.063324522	0.212521666	0.229970072
0.052541014	-0.049169871	0.190128705	0.386628022	0.67425481	0	0.299502748	0.4447401	0.497121423	0.589913281	0.082900445	0.140085784	0.154349911	0.210597862	0.249651902	0.296420145	-0.061819645	-0.061722824	0.047180827	0.110840416	0.171924178	0.312752646	0.162383326	0.29373778	0.263036339	0.57824847	0.393906785	0.595337789	-0.063715204	-0.002752283	0.190072456	0.329389437	-0.041537075	0.087122519	0.081110541	0.064797437	-0.184268946	-0.152987261	-0.176633394	-0.151080597	-0.114845422	-0.027543823	-0.018422758	-0.010437782	0.106664701	0.1414611	-0.02936914	-0.039765915	0.199267431	0.174289452	0.229735895	0.197580483	0.17075911	0.150205601	-0.098136886	-0.034673463	-0.078005421	-0.044777242	0.211776715	0.219062162	0.198544482	0.239027663	-0.004212897	0.008625256	0.22417318	0.318942513	0.171263916	0.181855281	-0.005877904	0.138395883	0.062767106	0.225255155	-0.024130163	-0.003806633	-0.054719499	-0.009442701	-0.166457344	-0.125379105	-0.136546732	-0.095436357	-0.053974951	-0.030780716	0.033033804	0.060484425	0.11635452	0.186594467	0.017482068	0.109434048	0.220206855	0.296261462
0.323574957	-0.007392405	0.605925323	0.468391345	0.380100083	0.299502748	0	0.664140431	0.534140482	0.394126537	0.437126624	0.21964394	0.53423963	0.315555586	0.401016908	0.215586094	-0.00267521	-0.039148518	0.44584976	0.272444024	-0.182297734	-0.150841087	0.274751671	0.213139144	-0.093987253	-0.005606124	-0.187722605	-0.124965014	0.115338853	-0.025394561	0.054490895	0.113348845	0.224547119	0.164992052	0.046631512	-0.022624048	-0.241148514	-0.282598768	-0.369900569	-0.454201371	-0.159563001	-0.214042052	-0.091509451	-0.172604384	0.095826222	0.003799792	-0.155303827	-0.200536292	0.168115283	0.0140186	0.22512888	0.114543417	0.091241441	0.037228376	-0.322755336	-0.337929887	-0.046165583	-0.097958858	0.262710609	0.059273481	0.459704879	0.302279733	0.121533669	0.051817568	0.523209205	0.31610286	0.243314432	0.076270386	0.063474356	0.104676993	0.067156452	0.120667631	0.134013301	0.019302512	0.20696845	0.14901417	-0.079757893	-0.16613462	-0.20158831	-0.123494704	-0.101988032	-0.018789711	0.018967252	-0.112737476	0.216188029	0.164139559	-0.279828536	-0.259970598	0.28455294	0.26001926
0.202668049	0.153477002	0.230736206	0.649639061	0.262615894	0.4447401	0.664140431	0	0.424499597	0.605914231	0.302063682	0.50436505	0.428857506	0.556459806	0.258224738	0.355167832	0.063678124	0.048814985	0.240950912	0.458206026	-0.222548818	-0.067965086	0.086476911	0.296914407	-0.195169134	0.060248825	-0.254072817	-0.09173338	0.186555793	0.21703951	0.016684541	0.235667743	0.162880607	0.390751131	-0.100739861	0.032965003	-0.331183027	-0.190647481	-0.434031312	-0.387414797	-0.225406362	-0.089580373	-0.145457	-0.177436784	0.039913176	0.130409209	-0.206607426	-0.233017856	0.161593006	0.062467897	0.133198976	0.14931216	0.09675792	0.008630561	-0.343180162	-0.347998554	-0.060314012	-0.091106365	0.172509463	0.244924574	0.391890619	0.636420853	0.23248489	0.285798587	0.298988061	0.560800674	0.071382964	0.179495236	0.011265479	0.105891302	-0.099725341	0.145921111	0.06521927	0.141791652	0.092528679	0.210352855	-0.136842137	-0.066669616	-0.156109795	-0.053677545	0.04070762	0.088347703	0.016156052	0.0700295	0.117528908	0.253126842	-0.295581788	-0.246005033	0.131301884	0.285506262
0.253270771	0.006524504	0.355941868	0.269336467	0.647340049	0.497121423	0.534140482	0.424499597	0	0.665514564	0.367905234	0.20465474	0.469870806	0.315410402	0.603849534	0.400493301	-0.034572311	-0.069705355	0.221752934	0.080710509	-0.082729975	-0.059872749	0.257338576	0.221894521	0.041899594	0.112197972	0.121682154	0.149665264	-0.016220379	-0.036603224	0.006335024	0.046583516	0.006123659	-0.035313185	0.056682458	-0.014904611	-0.179458851	-0.197778626	-0.190632571	-0.240187823	-0.135974856	-0.164376533	-0.048330734	-0.093620939	-0.005821834	-0.029516505	-0.057227068	-0.091061679	0.117818774	0.071492664	0.224618426	0.137749817	0.19330253	0.138714291	-0.09780623	-0.113658712	-0.033455854	-0.038772855	0.214257579	0.10656063	0.381052583	0.298850316	0.022978682	0.00594178	0.466429209	0.323165591	0.025910127	-0.077470829	-0.000133421	0.037367319	0.011498282	0.040381664	-0.025553917	-0.078704916	-0.005325193	-0.021937809	-0.226890602	-0.282952964	-0.163241625	-0.118312779	-0.06810787	-0.008502321	0.093637627	0.013817541	0.290843737	0.171548999	0.016022751	-0.005395201	0.340518427	0.301927394
0.150073822	0.016263179	0.191161101	0.39680719	0.415684387	0.589913281	0.394126537	0.605914231	0.665514564	0	0.254280252	0.299786072	0.345775775	0.421327362	0.45681605	0.545891836	-0.051187715	-0.082757715	0.143362597	0.141993276	-0.166644928	-0.079126323	0.262473624	0.388179185	0.02140866	0.148184823	0.009828912	0.087007079	-0.101782238	-0.005476663	-0.046014345	0.100927823	-0.085542356	0.066685466	0.052017287	0.050540778	-0.249731252	-0.234660898	-0.231633407	-0.232078301	-0.210524593	-0.157052301	-0.000847655	-0.033899022	-0.006670699	0.02896784	-0.039910757	-0.058526086	0.089964782	0.097883443	0.186072079	0.160218904	0.137306585	0.090184227	-0.130637261	-0.134253046	-0.051663585	-0.056095199	0.137471335	0.175555653	0.289751568	0.45159417	-0.002554917	0.009522455	0.425184222	0.533551946	-0.049367232	-0.018967079	-0.076234752	0.012248797	-0.086474987	0.04136123	-0.114048695	-0.094704292	-0.072275249	-0.011286924	-0.240998579	-0.226363284	-0.163895495	-0.073747131	-0.074548283	-0.015203277	0.06735228	0.008962354	0.247482796	0.260645104	-0.015490303	-0.010230402	0.268018834	0.360634412
